厦门理工学院,491.0
中国劳动关系学院,492.0
陕西理工学院,492.666666667
星海音乐学院,493.0
上海商学院,493.0
上海电力学院,494.0
湖南工程学院,495.0
内蒙古财经大学,495.333333333
湖北民族学院,495.333333333
闽南师范大学,496.333333333
井冈山大学,498.0
黄冈师范学院,498.0
海南医学院,498.666666667
嘉兴学院,499.666666667
岭南师范学院,500.5
长春工程学院,501.333333333
桂林医学院,502.0
沈阳工程学院,502.666666667
川北医学院,502.666666667
天津城建大学,503.0
江苏理工学院,503.666666667
盐城工学院,504.0
华北科技学院,504.333333333
江苏警官学院,505.0
东莞理工学院,505.333333333
南京体育学院,505.5
吉林建筑大学,505.666666667
邵阳学院,506.666666667
上海电机学院,506.666666667
哈尔滨体育学院,508.5
韶关学院,509.0
湖南理工学院,509.333333333
郑州航空工业管理学院,512.0
南阳师范学院,512.666666667
济宁医学院,513.0
盐城师范学院,513.333333333
甘肃政法学院,514.333333333
阜阳师范学院,514.333333333
长治医学院,514.666666667
武汉音乐学院,515.0
肇庆学院,515.333333333
嘉应学院,515.333333333
上海政法学院,515.333333333
淮海工学院,516.0
合肥学院,517.666666667
商丘师范学院,517.666666667
山西大同大学,518.333333333
广州美术学院,519.0
西安体育学院,519.0
西安音乐学院,520.5
佛山科学技术学院,520.666666667
泉州师范学院,521.333333333
牡丹江师范学院,521.666666667
湖北汽车工业学院,523.666666667
沈阳体育学院,524.0
湖北美术学院,524.0
湖南城市学院,524.666666667
南阳理工学院,525.666666667
韩山师范学院,525.666666667
北京舞蹈学院,526.5
安阳师范学院,526.666666667
德州学院,527.333333333
广州体育学院,527.5
上海金融学院,527.666666667
天津农学院,528.333333333
闽江学院,529.666666667
惠州学院,530.666666667
蚌埠医学院,531.0
湖南科技学院,531.333333333
滨州医学院,532.666666667
皖南医学院,534.0
忻州师范学院,534.333333333
淮阴工学院,536.666666667
湖北工程学院,538.333333333
金陵科技学院,539.666666667
仲恺农业工程学院,541.0
广西艺术学院,542.0
潍坊学院,543.0
洛阳理工学院,544.333333333
河北北方学院,545.333333333
白城师范学院,546.333333333
承德医学院,546.333333333
滨州学院,546.666666667
玉林师范学院,546.666666667
常熟理工学院,547.0
泰山学院,547.333333333
九江学院,547.666666667
中国人民武装警察部队学院,549.0
山东交通学院,549.333333333
四川音乐学院,550.0
绵阳师范学院,550.333333333
唐山师范学院,551.333333333
上海海关学院,552.0
玉溪师范学院,552.666666667
长江师范学院,553.666666667
宜春学院,555.333333333
山东艺术学院,555.5
曲靖师范学院,555.666666667
湖北文理学院,556.333333333
绥化学院,556.666666667
伊犁师范学院,557.0
沈阳医学院,557.333333333
黄山学院,557.333333333
渭南师范学院,557.333333333
天津美术学院,557.5
丽水学院,559.0
安阳工学院,559.666666667
安徽科技学院,561.0
山东体育学院,561.5
许昌学院,561.666666667
鞍山师范学院,562.0
宜宾学院,562.666666667
常州工学院,563.0
湖北医药学院,563.333333333
宝鸡文理学院,563.666666667
牡丹江医学院,564.0
攀枝花学院,564.333333333
广东石油化工学院,564.333333333
合肥师范学院,565.666666667
重庆三峡学院,566.333333333
台州学院,568.0
吉林体育学院,568.5
湖北科技学院,568.666666667
长沙学院,568.666666667
北华航天工业学院,568.666666667
淮南师范学院,569.666666667
三明学院,570.666666667
河西学院,570.666666667
西安医学院,571.333333333
徐州工程学院,573.0
运城学院,573.333333333
成都医学院,574.0
湖南人文科技学院,574.333333333
哈尔滨学院,574.666666667
西藏藏医学院,578.333333333
天水师范学院,578.666666667
皖西学院,579.0
中华女子学院,579.333333333
黄淮学院,579.666666667
吉林工商学院,580.666666667
滁州学院,581.333333333
吉林艺术学院,584.0
山东工艺美术学院,584.0
南京晓庄学院,587.0
黑河学院,588.0
湖北理工学院,588.0
莆田学院,588.666666667
呼伦贝尔学院,589.0
怀化学院,589.666666667
成都学院,589.666666667
太原师范学院,590.0
湖南工学院,590.333333333
湘南学院,591.333333333
平顶山学院,592.333333333
内江师范学院,592.333333333
山东政法学院,593.0
咸阳师范学院,593.0
湖南财政经济学院,593.0
成都工业学院,593.5
辽东学院,594.0
周口师范学院,594.666666667
唐山学院,595.0
齐齐哈尔医学院,595.0
山西中医学院,595.666666667
琼州学院,596.0
天津音乐学院,596.0
河北金融学院,598.666666667
云南艺术学院,600.0
红河学院,600.666666667
百色学院,601.333333333
黔南民族师范学院,601.666666667
赣南医学院,601.666666667
湖北第二师范学院,601.666666667
菏泽学院,602.666666667
河南工程学院,603.666666667
通化师范学院,605.333333333
河南城建学院,605.666666667
石家庄学院,606.666666667
防灾科技学院,607.0
昌吉学院,607.666666667
铜陵学院,608.666666667
廊坊师范学院,611.333333333
集宁师范学院,613.0
上饶师范学院,613.333333333
湖南第一师范学院,615.666666667
梧州学院,617.333333333
赤峰学院,617.333333333
楚雄师范学院,617.666666667
巢湖学院,618.0
西安文理学院,619.333333333
河池学院,619.666666667
吉林工程技术师范学院,620.333333333
吉林医药学院,620.666666667
宿州学院,620.666666667
钦州学院,621.5
右江民族医学院,622.333333333
邯郸学院,623.666666667
安康学院,625.333333333
山东青年政治学院,627.5
新乡学院,628.666666667
桂林航天工业学院,629.0
长治学院,629.666666667
辽宁科技学院,630.666666667
吉林农业科技学院,633.0
太原工业学院,634.333333333
广东警官学院,636.0
池州学院,636.0
保定学院,636.666666667
西昌学院,636.666666667
河北体育学院,637.0
蚌埠学院,637.666666667
河南牧业经济学院,638.0
宁夏师范学院,638.666666667
衡水学院,639.0
上海科技大学,641.0
哈尔滨金融学院,641.5
枣庄学院,642.333333333
首钢工学院,643.0
贵阳学院,643.666666667
武夷学院,647.0
济宁学院,647.0
荆楚理工学院,648.0
邢台学院,648.333333333
河北建筑工程学院,649.333333333
大庆师范学院,650.0
贵州师范学院,650.5
榆林学院,650.666666667
铜仁学院,651.666666667
兰州城市学院,651.666666667
晋中学院,652.666666667
陇东学院,655.333333333
昆明学院,656.666666667
龙岩学院,659.333333333
商洛学院,659.333333333
贺州学院,660.333333333
遵义师范学院,660.333333333
西安航空学院,661.0
新余学院,662.0
衢州学院,663.0
浙江水利水电学院,668.0
郑州师范学院,669.5
广东第二师范学院,670.5
四川文理学院,674.0
福建江夏学院,677.5
河北民族师范学院,677.5
北京警察学院,679.0
凯里学院,683.0
安顺学院,686.666666667
新疆工程学院,689.0
湖南女子学院,694.0
吕梁学院,694.5
四川警察学院,695.0
新疆艺术学院,697.5
黑龙江工业学院,699.0
山东女子学院,700.0
浙江外国语学院,705.0
重庆第二师范学院,706.0
兰州文理学院,710.0
浙江警察学院,714.0
广西民族师范学院,717.5
贵州理工学院,724.0
齐鲁师范学院,724.5
沧州师范学院,730.0
太原学院,733.0
宁德师范学院,734.5
河套学院,734.5
甘肃民族师范学院,736.0
河北中医学院,739.0
文山学院,740.0
成都师范学院,741.0
张家口学院,749.0
兴义民族师范学院,749.0
兰州工业学院,750.5
萍乡学院,751.0
陕西学前师范学院,755.0
云南警官学院,756.0
湖南警察学院,756.0
呼和浩特民族学院,759.0
普洱学院,759.5
保山学院,759.5
营口理工学院,760.0
广州航海学院,761.5
昭通学院,761.5
山东农业工程学院,765.0
信阳农林学院,765.0
四川旅游学院,767.5
吉林警察学院,768.0
江苏第二师范学院,768.0
南昌师范学院,769.5
泰州学院,770.0
四川民族学院,771.0
景德镇学院,771.5
福建警察学院,774.0
山东管理学院,774.5
六盘水师范学院,774.5
武汉商学院,778.0
山东警察学院,780.0
长沙师范学院,783.0
公安海警学院,790.0
中央司法警官学院,792.0
重庆警察学院,796.0
南京森林警察学院,798.0
河南警察学院,798.0
南方科技大学,802.0
江西警察学院,821.0
湖北警官学院,824.0
贵州工程应用技术学院,826.0
新疆警察学院,844.0
湖南医药学院,851.0
辽宁警察学院,857.0
铁道警察学院,896.0
贵州商学院,2000
南京特殊教育师范学院,2000
成都信息工程大学,2000
四川医科大学,2000
山西工程技术学院,2000
阿坝师范学院,2000
西藏民族大学,2000
广西科技师范学院,2000
滇西科技师范学院,2000
中国科学院大学,2000
甘肃中医药大学,2000
喀什大学,2000
兰州财经大学,2000
内蒙古艺术学院,2000
桂林旅游学院,2000
华北理工大学,2000
山西传媒学院,2000
广西警察学院,2000
大理大学,2000
贵州医科大学,2000
陕西中医药大学,2000
鄂尔多斯应用技术学院,2000
上海健康医学院,2000
大连民族大学,2000
甘肃医学院,2000
