2.061745135757308278e-01,1.846228900380524895e-01,2.824626409870108490e-01,2.522435067736646941e-01,1.964991677070328790e-01,2.037223340040241470e-01,3.333333333333333148e-01,5.000000000000000000e-01,6.290285315089105822e-01,7.774455360956855632e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.320232865405516431e-01
2.573554917851849644e-01,2.456239633134940092e-01,3.091738262958589334e-01,3.633833807921304504e-01,2.095999791926758116e-01,3.212273641851106643e-01,1.666666666666666574e-01,3.888888888888888951e-01,4.658262335902961793e-01,1.000000000000000000e+00,2.500000000000000000e-01,3.076923076923077094e-01,4.546832013916867199e-01
3.124940872252530699e-01,3.308810615669821598e-01,2.836027525550714468e-01,4.570929329536629337e-01,2.442909904286308664e-01,3.632796780684104387e-01,1.666666666666666574e-01,3.333333333333333148e-01,4.316506749147261401e-01,3.165313968389577015e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.364651842928158332e-01
1.758695720727823097e-01,1.663576934335057045e-01,2.136080459302088785e-01,2.822504098714297971e-01,1.580810445276737419e-01,1.683098591549295753e-01,1.666666666666666574e-01,3.888888888888888951e-01,4.522707618902716553e-01,2.656984194788551967e-01,2.500000000000000000e-01,3.076923076923077094e-01,5.017113703889022336e-01
2.958437135378890748e-01,3.098643770123914454e-01,2.719573272527383012e-01,3.845672620588488910e-01,1.477424053266749859e-01,3.524144869215291576e-01,0.000000000000000000e+00,1.666666666666666574e-01,3.102695275645619422e-01,3.173857325929090312e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.788162923971964080e-01
2.902147519788086383e-01,2.848668162747585164e-01,3.270898652225253667e-01,3.813098628009319313e-01,2.707188930503537372e-01,2.824949698189134772e-01,3.333333333333333148e-01,5.000000000000000000e-01,5.733839752340026408e-01,3.135412217001281587e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.208003525282041135e-01
2.476270064015641259e-01,2.502878329593131168e-01,2.490736593509507713e-01,3.254163430839589477e-01,2.068612151477320082e-01,3.339034205231388164e-01,1.666666666666666574e-01,3.888888888888888951e-01,5.133569295524574860e-01,4.322938914993592618e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.663638121654107294e-01
1.708713064867080911e-01,1.749634110644940899e-01,1.780609959688912447e-01,2.710544481836223984e-01,1.132308572617561349e-01,4.139839034205231583e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.373287387688730932e-01,2.656984194788551967e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.698729068753042193e-01
1.463372331367664148e-01,1.342570006829934548e-01,1.960177531658455208e-01,1.900724825265337758e-01,1.395599250936329638e-01,2.595573440643862972e-01,3.333333333333333148e-01,6.111111111111111605e-01,5.927864221054954807e-01,1.302862024775736927e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.322501118694782374e-01
2.588376273217495305e-01,2.691969948287638026e-01,2.304246915591025568e-01,3.278539994822676773e-01,1.187005826050769874e-01,2.129778672032193176e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.923838441258583831e-01,1.571977787270397164e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.560221802373226496e-01
1.317523887609977629e-01,1.273294955605424883e-01,1.809112748890427114e-01,2.715721805160065672e-01,1.900046816479400713e-01,3.365191146881287843e-01,8.333333333333333703e-01,9.444444444444444198e-01,5.649688584065158947e-01,3.763348996155488901e-01,7.500000000000000000e-01,7.692307692307692735e-01,8.047842823866631079e-01
1.489703888240673513e-01,1.576153771099619572e-01,1.343295736797100737e-01,2.368625420657519964e-01,8.029026217228464601e-02,1.577464788732394485e-01,1.666666666666666574e-01,2.222222222222222099e-01,2.737043135358736556e-01,3.143955574540794329e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.008005128353009594e-01
1.243259436788496097e-01,1.206947019221387418e-01,1.400708497903009053e-01,2.039218224178099836e-01,1.164065751144402888e-01,2.643863179074446568e-01,1.666666666666666574e-01,3.888888888888888951e-01,4.608829597790213839e-01,3.156770610850064274e-01,2.500000000000000000e-01,3.076923076923077094e-01,5.224775885611488979e-01
1.795118413168931837e-01,1.740462484144794653e-01,1.994788061403151569e-01,2.891750798170679149e-01,1.839393466500208185e-01,2.932595573440643921e-01,3.333333333333333148e-01,6.111111111111111605e-01,5.136554100032202363e-01,3.148227253310550977e-01,2.500000000000000000e-01,4.615384615384615641e-01,5.719419094989048880e-01
4.795812178739238818e-01,4.578983315445409041e-01,5.099148988150983275e-01,4.746742600742083207e-01,5.877080732417810927e-01,3.153923541247484752e-01,1.666666666666666574e-01,5.000000000000000000e-01,1.000000000000000000e+00,8.359675352413498128e-01,2.500000000000000000e-01,3.846153846153846367e-01,6.842847544173588092e-01
2.120715209233388909e-01,2.302468533515464877e-01,1.845352009446638575e-01,2.945034084045215494e-01,9.597378277153557902e-02,2.182092555331991979e-01,0.000000000000000000e+00,1.111111111111111049e-01,2.631624200030897032e-01,3.152498932080307625e-01,0.000000000000000000e+00,7.692307692307692735e-02,2.526280736237059843e-01
6.888776765160355142e-02,6.632842228510098248e-02,7.846410684474124098e-02,1.062429890413322947e-01,4.153141905950894636e-02,2.691146881287726500e-01,0.000000000000000000e+00,2.222222222222222099e-01,3.154279219826668368e-01,2.422041862451943528e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.361837347813056431e-01
1.365772129544952918e-01,1.427456337203629744e-01,1.188973492406042581e-01,2.200362412632669018e-01,9.875416146483562141e-02,8.046277665995975603e-01,0.000000000000000000e+00,1.666666666666666574e-01,3.623749724098202507e-01,3.374626228107646120e-01,0.000000000000000000e+00,1.538461538461538547e-01,4.035187039226501571e-01
1.428841726845574145e-01,1.400917162650014702e-01,1.793232623478154542e-01,2.065967728017948091e-01,1.948449854348730803e-01,6.117706237424547222e-01,5.000000000000000000e-01,8.333333333333333703e-01,7.614582479003701998e-01,3.156770610850064274e-01,5.000000000000000000e-01,6.153846153846154188e-01,7.610392856494652136e-01
1.084324051590930538e-01,1.033466679676065952e-01,1.282218331365283515e-01,1.825653637069634960e-01,9.977632126508531596e-02,1.835010060362173012e-01,3.333333333333333148e-01,5.555555555555555802e-01,4.412185011709145455e-01,2.268261426740709186e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.134094859605532468e-01
7.943615780013243977e-02,8.102253878427163880e-02,8.253593387352904653e-02,1.406721891448787509e-01,5.233042030794839844e-02,1.893360160965794903e-01,1.666666666666666574e-01,3.333333333333333148e-01,3.002610279385026781e-01,1.059376334899615607e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.674263533995745235e-01
1.549935353662766913e-01,1.656551858717923709e-01,1.417810171423918020e-01,1.983561998446803087e-01,5.353984602580107860e-02,8.641851106639839020e-02,0.000000000000000000e+00,1.111111111111111049e-01,2.179216846052349221e-01,1.571977787270397164e-01,0.000000000000000000e+00,7.692307692307692735e-02,1.927932009890763465e-01
5.944309545583551652e-02,5.442482193384720612e-02,7.988924630481697431e-02,9.916731383208214623e-02,7.876352476071576958e-02,3.297786720321931320e-01,5.000000000000000000e-01,7.777777777777777901e-01,6.408295697373570521e-01,3.259290901324220502e-01,5.000000000000000000e-01,6.153846153846154188e-01,7.386784264513343023e-01
7.849011384062312691e-02,7.889550200019514181e-02,8.844008306527138819e-02,1.915393908016222169e-01,1.165210153974198942e-01,1.790744466800804902e-01,8.333333333333333703e-01,9.444444444444444198e-01,4.911398752466070161e-01,1.290046988466467259e-01,7.500000000000000000e-01,8.461538461538461453e-01,8.279732567225103201e-01
9.504588313203619909e-02,9.973655966435750198e-02,9.031312349851378096e-02,1.351928552938130856e-01,5.395079067831876768e-02,9.315895372233400085e-02,1.666666666666666574e-01,2.222222222222222099e-01,3.220926963802268617e-01,1.610422896198205889e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.166633515036206825e-01
1.080697549746144903e-01,1.042052883208117869e-01,1.240685695671647909e-01,2.212874277331952633e-01,8.201466916354556436e-02,1.904426559356136861e-01,1.666666666666666574e-01,3.333333333333333148e-01,2.992493717815921106e-01,2.652712516018795319e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.234297574378577678e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.428999400838825706e-01,1.379451653819884771e-01,1.780202776986033741e-01,2.342738804038312084e-01,1.142738243861839420e-01,1.708249496981891213e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.938541644953300613e-01,6.087142246903033405e-01,2.500000000000000000e-01,2.307692307692307820e-01,4.462895586552150240e-01
1.063668758474977105e-01,1.088301297687579300e-01,1.175943645913921642e-01,1.568728967123996787e-01,7.713014981273408344e-02,3.707243460764587661e-01,1.666666666666666574e-01,2.222222222222222099e-01,3.968902920945295842e-01,3.143955574540794329e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.045802593602991215e-01
4.891047270663177043e-02,4.107717826129378413e-02,7.101266338205952655e-02,1.289800673052031998e-01,7.432636287973366784e-02,8.843058350100603537e-02,5.000000000000000000e-01,7.777777777777777901e-01,4.650900993480243106e-01,2.879111490815890462e-01,5.000000000000000000e-01,6.923076923076922906e-01,8.468362427075241117e-01
6.901390684620478666e-02,6.141086935310761941e-02,9.576937171708946317e-02,9.862800931918198899e-02,6.105909280066583456e-02,1.511066398390342180e-01,3.333333333333333148e-01,5.000000000000000000e-01,4.994970551318513863e-01,3.143955574540794329e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.933521844651920230e-01
1.350004730219797611e-01,1.405015123426675838e-01,1.325786880573313342e-01,1.683924411079471828e-01,9.547700790678319283e-02,4.665995975855130595e-01,1.666666666666666574e-01,2.222222222222222099e-01,4.577147986808143831e-01,2.661255873558308616e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.946807064973295032e-01
1.852196398725994009e-01,2.074934139916089493e-01,1.230506128099678326e-01,2.186340495297264541e-01,8.238920099875156333e-02,2.763581488933601338e-01,1.666666666666666574e-01,2.222222222222222099e-01,3.042621153763359065e-01,1.050832977360102588e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.482915086897041212e-01
1.220239033773769383e-01,1.350961069372621781e-01,8.314670792784722986e-02,1.866640780050047577e-01,5.654390345401581058e-02,3.718309859154929620e-01,0.000000000000000000e+00,1.111111111111111049e-01,2.445549307084690371e-01,3.152498932080307625e-01,0.000000000000000000e+00,7.692307692307692735e-02,2.585744166272732070e-01
1.044117183311784602e-01,1.012001170845936160e-01,1.348181929231646314e-01,1.883251359047372619e-01,1.047180607573865996e-01,2.256539235412474975e-01,3.333333333333333148e-01,5.000000000000000000e-01,4.489183383279756745e-01,3.135412217001281587e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.595653724509674909e-01
7.732332629056162809e-02,7.563664747780271536e-02,8.005211938596848431e-02,1.262619725601863974e-01,5.901477320016645933e-02,2.451710261569416405e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.772207781278107408e-01,9.888936351986330475e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.256650924939702763e-01
2.429283214026678461e-01,2.433798419357986187e-01,2.476485198908750240e-01,3.592846664940892443e-01,1.521639617145235102e-01,2.494969818913480852e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.420338555125909119e-01,6.087142246903033405e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.496823385894098912e-01
7.910504241430418859e-02,8.336423065664942678e-02,7.874913473675637654e-02,1.283329018897230167e-01,3.100551394090719781e-02,4.346076458752515248e-02,0.000000000000000000e+00,1.111111111111111049e-01,1.949914448526611221e-01,1.294318667236223908e-01,0.000000000000000000e+00,7.692307692307692735e-02,2.186082635360226401e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
8.774557724448929508e-02,7.670992291930919804e-02,1.198338694572254615e-01,1.511346966951419568e-01,7.684925093632959114e-02,1.631790744466800891e-01,1.666666666666666574e-01,4.444444444444444198e-01,4.104460852335409804e-01,2.656984194788551967e-01,2.500000000000000000e-01,3.846153846153846367e-01,4.885463803901303192e-01
8.091829333669704749e-02,8.004683383744755354e-02,9.328555722952888707e-02,1.570023297954957209e-01,4.395547232625884176e-02,1.336016096579476786e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.259963196210058867e-01,1.542076035882101737e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.029783492367493225e-01
4.692378039166220094e-02,4.622890038052492739e-02,5.566187548352945907e-02,7.515747691776684947e-02,4.057428214731585714e-02,8.762575452716298008e-02,3.333333333333333148e-01,5.000000000000000000e-01,4.353953417062020326e-01,1.247330200768902164e-01,2.500000000000000000e-01,3.846153846153846367e-01,4.818089679290911698e-01
8.274731165841506253e-02,8.326666016196701547e-02,1.015106478276802809e-01,1.350418500302010549e-01,1.120448397836038279e-01,3.354124748490945884e-01,5.000000000000000000e-01,7.222222222222222099e-01,6.696684522440045084e-01,3.143955574540794329e-01,5.000000000000000000e-01,6.153846153846154188e-01,7.552598923528632824e-01
7.722872189461070513e-02,7.208508147136305499e-02,1.030172238283317693e-01,1.096729657433773431e-01,6.324646275488972347e-02,1.995975855130784626e-01,1.666666666666666574e-01,5.000000000000000000e-01,4.653468998768207077e-01,3.139683895771038236e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.567457272400544110e-01
7.253003689571442536e-02,7.832959313103717014e-02,6.987255181399894266e-02,1.200923289326085025e-01,6.663025384935497564e-02,3.007042253521126640e-01,3.333333333333333148e-01,5.000000000000000000e-01,4.477553525922690070e-01,3.156770610850064274e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.123072549003530041e-01
1.536848412222887872e-01,1.674895111718216478e-01,1.215440368093163442e-01,2.254724307533005345e-01,4.193456096545983974e-02,1.659959758551307896e-01,0.000000000000000000e+00,1.111111111111111049e-01,1.501695347141442927e-01,4.997864160615121676e-02,0.000000000000000000e+00,7.692307692307692735e-02,1.522883239220476081e-01
1.173882879757812692e-01,1.209874134061859757e-01,1.070483325868317181e-01,1.800414185865907291e-01,5.565178942987931976e-02,1.741448692152917643e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.495439267804846484e-01,2.648440837249038671e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.645352517609135812e-01
6.335341048847403789e-02,5.848375451263537750e-02,7.842338857445335654e-02,9.767883337647768893e-02,5.512120266333749713e-02,1.356136820925553377e-01,1.666666666666666574e-01,3.333333333333333148e-01,4.552977723109339347e-01,2.661255873558308616e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.850986538165480422e-01
4.329727854687647620e-02,3.998438872085081225e-02,5.655767742986277796e-02,6.693847614116835154e-02,3.830628381190179232e-02,9.557344064386318061e-02,3.333333333333333148e-01,6.111111111111111605e-01,4.614319580874730597e-01,2.298163178129004613e-01,2.500000000000000000e-01,3.846153846153846367e-01,4.928798313127115138e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
8.063448014884425086e-02,8.014440433212996484e-02,9.084246101225619541e-02,1.235007334541375484e-01,5.509779442363711699e-02,1.745472837022132850e-01,1.666666666666666574e-01,2.222222222222222099e-01,3.600494587454489137e-01,3.169585647159333663e-01,0.000000000000000000e+00,1.538461538461538547e-01,3.811155660309998860e-01
8.266847466178928183e-02,7.231925065860084212e-02,1.183272934565739593e-01,2.063594788161187410e-01,8.686537661256762966e-02,1.651911468812877204e-01,3.333333333333333148e-01,5.000000000000000000e-01,3.398618240941703172e-01,6.091413925672789498e-01,2.500000000000000000e-01,4.615384615384615641e-01,5.860904480279324202e-01
7.399640503295386307e-02,7.304127231925065800e-02,8.994665906592287652e-02,1.241263266891017292e-01,5.331876820640865655e-02,1.133802816901408467e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.466697752089499263e-01,3.135412217001281587e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.018458533022386536e-01
8.008262117246381373e-02,8.032003122255830518e-02,9.023168695793802596e-02,1.091983777720251930e-01,9.933416562630045799e-02,2.951710261569416294e-01,1.666666666666666574e-01,3.888888888888888951e-01,7.340411484761746319e-01,8.368218709953011425e-01,2.500000000000000000e-01,3.846153846153846367e-01,6.918302436290136859e-01
6.688530793730881885e-02,6.605522489999024471e-02,7.744615008754428265e-02,1.310725688152558355e-01,4.535996670828131710e-02,1.123742454728370171e-01,1.666666666666666574e-01,2.777777777777777901e-01,2.793088555272018048e-01,3.152498932080307625e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.781492398265108301e-01
1.537321434202642591e-02,1.264513611084008143e-02,2.430880736186326677e-02,1.557511433255673490e-02,7.857365792759050949e-03,2.726358148893360048e-02,1.666666666666666574e-01,1.666666666666666574e-01,4.042071298284275471e-01,1.131994873985476269e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.834279959024031958e-01
6.746870171233956825e-02,6.984096009366767832e-02,6.286900932448390156e-02,1.172448011044956440e-01,3.527361631294215899e-02,2.769617706237424426e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.427893540186789045e-01,3.139683895771038236e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.915244993005912111e-01
8.123364132320015640e-02,8.041760171724070261e-02,1.106722586424528643e-01,1.662136508758305375e-01,4.281887224302954875e-02,1.140845070422535218e-01,1.666666666666666574e-01,2.222222222222222099e-01,2.079614787518115071e-01,2.131567706108500604e-01,0.000000000000000000e+00,1.538461538461538547e-01,2.939997422188178611e-01
6.414178045473180323e-02,6.492340716167431525e-02,6.518995073089295378e-02,8.896367244801103857e-02,6.400593008739076384e-02,4.142857142857143127e-01,1.666666666666666574e-01,4.444444444444444198e-01,5.804015143088078199e-01,2.648440837249038671e-01,2.500000000000000000e-01,3.846153846153846367e-01,5.563778961573007109e-01
5.652612658068178336e-02,5.044394575080495685e-02,8.306527138727147486e-02,7.660281301233928808e-02,4.846806075738659819e-02,2.436619718309859239e-01,1.666666666666666574e-01,3.333333333333333148e-01,5.103053826224628331e-01,8.393848782571550204e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.779655315787936232e-01
3.369493235785689378e-02,3.344716557712947708e-02,3.615782401563581716e-02,5.874104754508585602e-02,1.209685809404910557e-02,5.000000000000000278e-02,0.000000000000000000e+00,5.555555555555555247e-02,1.660073888108452300e-01,1.841093549765057680e-01,0.000000000000000000e+00,7.692307692307692735e-02,1.998596115206261459e-01
5.077102582700009775e-02,4.890233193482290686e-02,5.745347937619609685e-02,8.766934161705064454e-02,7.242509363295880631e-02,3.451710261569416738e-01,1.666666666666666574e-01,2.777777777777777901e-01,6.664276654159118074e-01,3.156770610850064274e-01,0.000000000000000000e+00,2.307692307692307820e-01,7.950003901727326072e-01
4.498439027466809292e-02,4.281393306664064979e-02,5.407386294230220880e-02,5.643282422987315472e-02,3.270391177694548235e-02,7.887323943661972425e-02,1.666666666666666574e-01,3.888888888888888951e-01,4.671166942357417584e-01,2.319521571977787300e-01,2.500000000000000000e-01,3.076923076923077094e-01,4.050521242210480266e-01
5.114944341080382428e-02,4.552639281881159378e-02,6.771448348874140044e-02,9.118560704115971638e-02,2.898460258010819926e-02,5.482897384305834843e-02,1.666666666666666574e-01,2.222222222222222099e-01,2.564350818899911455e-01,1.546347714651858107e-01,0.000000000000000000e+00,2.307692307692307820e-01,3.158112824318991541e-01
8.329917063479549966e-02,8.962825641526002418e-02,7.194918359868072988e-02,1.345672620588489188e-01,3.405638784852268314e-02,9.436619718309859073e-02,0.000000000000000000e+00,5.555555555555555247e-02,2.042650570300946489e-01,3.173857325929090312e-01,0.000000000000000000e+00,7.692307692307692735e-02,2.280447868546706391e-01
4.698684998896282376e-03,5.249292613913552827e-03,2.646687568712080899e-03,4.594874449909396724e-03,1.492925509779442382e-03,3.661971830985915471e-02,0.000000000000000000e+00,5.555555555555555247e-02,2.553009282573506789e-01,1.554891072191371126e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.733866081109678992e-01
1.073917568036328041e-01,1.133378866230851795e-01,1.057860662079074948e-01,2.068124946069548609e-01,8.017582188930504061e-02,3.141851106639839131e-01,1.666666666666666574e-01,2.777777777777777901e-01,3.130021777978390096e-01,3.148227253310550977e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.165466958450150803e-01
4.493708807669263144e-02,4.064786808469118828e-02,6.905818640824137877e-02,1.061351281387522688e-01,7.030014565126924131e-02,3.940643863179074669e-01,5.000000000000000000e-01,7.222222222222222099e-01,5.344661102979895162e-01,8.363947031183255332e-01,5.000000000000000000e-01,6.153846153846154188e-01,8.716120730407040940e-01
1.310270883920406151e-02,1.034247243633525278e-02,2.072559957652998774e-02,1.242557597721977679e-02,5.329275905118602101e-03,1.961770623742454742e-02,0.000000000000000000e+00,1.111111111111111049e-01,3.429284883971240316e-01,5.766766339171294081e-02,0.000000000000000000e+00,1.538461538461538547e-01,2.252690141951934344e-01
6.007379142884172567e-03,4.839496536247438370e-03,8.428681949590781375e-03,6.708948140478039092e-03,1.024760715771951686e-03,3.722334004024145052e-03,0.000000000000000000e+00,5.555555555555555247e-02,1.210658254446036891e-01,8.970525416488680376e-03,0.000000000000000000e+00,7.692307692307692735e-02,9.355522169504117136e-02
